Name,Ticker,"Sub-Sector","Market Cap","Promoter Holding Change – 3M","Promoter Holding","Retail Investor Holding","Pledged Promoter Holdings","No. of Shareholders","MF Holding Change – 3M","Insider Trades - 6M Cumulative","Mutual Fund Holding","Insider Trades - 3M Cumulative","Insider Trades - 1M Cumulative","Insurance Firms Holding","FII Holding Change – 6M","FII Holding Change – 3M","Foreign Institutional Holding","DII Holding Change – 6M","DII Holding Change – 3M","Domestic Institutional Holding","Promoter Holding Change – 6M "," MF Holding Change – 6M","Bulk Deals - 6M Cumulative","Bulk Deals - 3M Cumulative","Bulk Deals - 1M Cumulative"
SAR Auto Products Ltd,SAPL,"Auto Parts","362.12024","-1.7407245725894853","72.26734302396353","1.3968233313884912","0","615","0","-2.2145174762946143","0","-0.473792903705134","0","0","0","0","0","0","0","4.6260026780055155","-1.7407245725894853","0",,,
Loyal Textile Mills Ltd,LOYALTEX,"Textiles","359.7885162","0","73.49495873098131","14.206740820928959","0","3147","0",,"0",,,"0","0.0002076219685635425","0.0002076219685635425","0.0002076219685635425","0","0","0.083048787425417","0","0",,,
Yash Pakka Limited,YASHPAKKA,,"359.46104","0","49.16231206586394","30.57343382748795","41.782517693711675","25125","0",,"0.00262615386635503",,,"0","-2.905978127290572","-2.6658166681985898","0.3157897501214596","-0.0002115305831341869","0","0.00262615386635503","4.014309795716379","-0.0002115305831341869","-0.8492792281498297","0","0"
Selan Exploration Technology Ltd,SELAN,"Oil & Gas - Exploration & Production","358.70456664","0","39.555368421052634","38.408671052631576","0","21212","0",,"0",,,"0","-0.42948026315789534","0.0002631578947362989","3.7817434210526315","-1.2348026315789473","0.01268421052631579","0.01268421052631579","9.464276315789476","0","0.06928289473684202","0","0"
ShreeOswal Seeds and Chemicals Ltd,OSWALSEEDS,"Seeds","357.80015",,"69.98340439488356","4.775532961626762","0","181",,,"0",,,"0","0",,"0.13119055428009183","0",,"0","0","0",,,
Wonder Fibromats Ltd,WEL,"Home Electronics & Appliances","357.13132","0","71.79153483374127","2.5345874873141905","0","1206","0",,"0",,,"0","0.7462987284341231","0.7462987284341231","9.992313891707957","0","0","0","0","0",,,
Frog Cellsat Ltd,FROG,"Electronic Equipments","356.550888",,"73.49056922836776","10.486224569436494","0","1410",,,"0",,,"0",,,"2.224361309121182",,,"0.7570633227535252",,,,,
Hindustan Motors Ltd,HINDMOTORS,"Four Wheelers","355.764094565","0","32.336567918880085","40.73220740760394","0","202413","0",,"0.0318461732734808",,,"1.8345336768681566","0.003421846157602","0.003421846157602","0.023318875138717162","1.8266413851982142","1.8266413851982142","3.1464901014497353","0","0","-1.0308632647384652","-1.0308632647384652","0"
NDR Auto Components Ltd,NDRAUTO,"Auto Parts","355.62002643","0","73.94720706533748","13.802859109978161","0","6384","0",,"0",,,"0","0.841696200309233","0.0008408553449642531","0.841696200309233","0","0","0.0009249408794606956","0","0","0.5045132069785612","0","0"
Bannari Amman Spinning Mills Ltd,BASML,"Textiles","355.009243725","0","55.334806733136986","17.502021186279464","0","17715","0",,"0",,,"0","0.06509374166578252","-0.05586205246915221","0.31723328896539704","0","0","0","0","0",,,
Aditya BSL Gold ETF,BSLGOLDETF,"Gold","353.22745599999996",,,,,,,,,,,,,,,,,,,,,,
MEP Infrastructure Developers Ltd,MEP,"Roads","353.133648175","-13.898928246757407","44.000680614269534","13.171851270867641","41.02227689818191","28395","0","-4.008476584758971","5.241837558007722","0","0","0","0.21936204012372063","0.49854929828933825","4.331094050097596","-0.6457010077584062","-0.04606967527472161","5.250279822049699","-14.157070080511026","-0.6541432718003835","1.7734281998798653","0","0"
UFO Moviez India Ltd,UFO,"Movies & TV Serials","353.08871019000003","0","22.772517952140497","26.771113016291924","5.953946318473054","45351","0",,"0",,,"0","0.19347831393741632","-0.18791936435322043","1.3533908854392769","-0.01600252282330672","0","24.693909584707217","-0.014757393397886176","0",,,
KN Agri Resources Ltd,KNAGRI,"Agro Products","350.9846964",,"73.65689144046681","11.253214640158312","0","1312",,,"0",,,"0","-2.61771413233617",,"3.187338967979004","-0.889638788251168",,"3.168138130822504","0","0",,,
Dynemic Products Ltd,DYNPRO,"Commodity Chemicals","350.92772905500004","0","30.25648033330959","41.77917555611101","0","18477","0",,"0",,,"0","0.08336188337127406","0.1379155477632207","0.2456877233869726","0","0","0","0.510669587284255","0",,,
Suyog Telematics Ltd,SUYOG,"Construction & Engineering","350.688692","0","48.134778295046935","4.296954895825383","3.815920018316416","2139","0",,"0",,,"0","0","0","0","0","0","0","0","0",,,
QMS Medical Allied Services Ltd,QMSMEDI,"Hospitals & Diagnostic Centres","349.86",,"73.66857142857143","6.152156862745098","0","1178",,,"0",,,"0",,,"0",,,"0",,,"-10.099667774086381","0","0"
DIC India Ltd,DICIND,"Specialty Chemicals","349.122390195","0","71.75175403533531","14.217248828491455","0","7748","0",,"0",,,"0","0.0006536676145936525","0.0006536676145936525","0.0006536676145936525","0","0","0.000806190057998838","0","0",,,
Shivam Autotech Ltd,SHIVAMAUTO,"Auto Parts","348.94444381","0","74.79594995417446","18.639146488434815","0","27865","0",,"0.014318181844214876",,,"0","0.004644818190263305","0.005857363647013388","0.007186090922156528","0","0","0.01677272730322314","0","0",,,
Peninsula Land Ltd,PENINLAND,"Real Estate","347.6055189","0","61.61303055910715","19.717468283268964","0","48162","0",,"0.0017173993723952926",,,"1.3861794729980048","0.004158291285403409","0.004158291285403409","0.004601699089996813","-0.35816462406575456","-0.35816462406575456","1.6435777035644756","0","0",,,
Mindteck (India) Ltd,MINDTECK,"IT Services & Consulting","347.51328378","-0.055352218204220094","63.78897390796503","15.234782816640674","0","22855","0",,"0",,,"0","0.030188420848821285","-0.06400386947130637","0.24029752031080637","0","0","0","-0.11295511189450735","0",,,
Khoday India Ltd,KHODAY,"Alcoholic Beverages","347.3732124","10.457336107348638","100","0","0","44","-0.002660194449041408",,"0",,,"0","0","0","0","-0.0037242722286579717","-0.0037242722286579717","0","10.457336107348638","-0.002660194449041408",,,
Tierra Agrotech Ltd,TIERRA,,"347.141277","0","27.23183886887643","1.8909516196773108","16.607682756205335","616","0",,"0",,,"0",,"0","0",,"0","0",,,,,
KCP Sugar and Industries Corp Ltd,KCPSUGIND,"Sugar","346.39132775","0","40.587684178822514","39.79487595586896","0","48577","0",,"0.004189264810484275",,,"0","-0.11112135153620341","-0.20373320821395768","0.07933497405522157","0.0066146286481330654","0.0066146286481330654","0.015337118958804534","0","0","0","0","0"
Niyogin Fintech Ltd,NIYOGIN,"Diversified Financials","346.18314711","-0.005655877938771425","39.65142504651835","3.622342304842305","0","5005","0","-0.0042648734809041825","0","0","0","0","-0.7346220930833844","-0.6537636617202889","14.213515325852974","0","0","0","1.104770376975459","0",,,
Take Solutions Ltd,TAKE,"IT Services & Consulting","346.16556","0","53.40987940568092","37.45631159841551","0","88469","0.00045222869658090775",,"0.00045222869658090775",,,"0","-0.43140860113293766","-0.33633106655670764","0.4105891816620926","-0.2759189909013479","-0.039326997174415616","0.00045222869658090775","0","0.00045222869658090775",,,
Galaxy Bearings Ltd,GALXBRG,"Heavy Machinery","346.0635","0.6132075471698073","48.904150943396225","40.289339622641506","0","8853","0","0.8467924528301887","0","0.31849056603773584","0","0","0","0","0","0.10959119496855346","0","0.3611635220125786","0.44713836477986746","0",,,
Aditya Birla Money Ltd,BIRLAMONEY,"Investment Banking & Brokerage","345.77390225","0","73.70288509810679","23.315874884820396","0","43644","0",,"0",,,"0","-0.035703770667982984","0.10854634531428277","0.1104585405040724","0","0","0","0","0",,,
Northern Spirits Ltd,NSL,"FMCG - Foods","345.1008","0","66.9669557416268","5.203436503189793","30","230","0",,"0",,,"0","0","0","0","0","0","0","0","0","3.463915470494417","0.6230063795853269","0"
Jeena Sikho Lifecare Ltd,JSLL,"Pharmaceuticals","344.17490464",,"65.88859238217817","9.412656054596882","0","834",,,"0",,,"0","0",,"0","0",,"0","0","0","0.8010924923589622","0.8010924923589622","0"
Cineline India Ltd,CINELINE,"Real Estate","343.12713758","0","66.9998011178583","13.571808586297712","0","17782","0",,"0",,,"0","-0.027578089499951948","0.02174144852725525","0.023794261968266672","0","0","0","1.6101404033008464","0",,,
SKP Bearing Industries Ltd,SKP,"Industrial Machinery","343.122","0","73.49397590361446","11.068674698795181","0","806","0",,"0",,,"0","0","0","0","0","0","0","-26.506024096385545","0","1.3333333333333333","0","0"
Apollo Sindoori Hotels Ltd,APOLSINHOT,"Restaurants & Cafes","342.654708","0","64.67781879710813","17.91889709275496","0","2620","0",,"0",,,"0","0.002653437932625749","0.002653437932625749","0.06418243347177358","0","0","0","0","0",,,
Foce India Ltd,FOCE,"Precious Metals, Jewellery & Watches","342.485535","0","73.62927083493003","5.4629899293367465","0","184","0",,"0",,,"0","0","0","0","0","0","0","0","0",,,
Gujarat Sidhee Cement Ltd,GSCLCEMENT,"Cement","341.8908777","-0.07890300005057327","69.41531343271656","18.090757500627586","0","56902","0","-0.025309407620174907","0","0","0","0","0.0060316270546740365","0.0060316270546740365","0.0060316270546740365","-0.10996028915888689","-0.10577251647232744","0.2556883922254946","-0.11214360845308136","0",,,
MMP Industries Ltd,MMP,"Metals - Aluminium","341.15709259","0","74.48359347914327","7.221910596362665","0","5840","0",,"0",,,"0","0.00007873205799668881","0.00007873205799668881","7.137139789516929","0","0","0.9054186669694178","0","0",,,
Vishwaraj Sugar Industries Ltd,VISHWARAJ,"Sugar","339.8818","0","33.69491426136969","53.17750612418788","0","146856","0","3.777196719565449","0","3.777196719565449","0","0","-0.9553498775162426","-0.211770689104271","0.24757641921397378","-0.3826286079454681","0","0","0.00005325380764986676","-0.10650761529449357",,,
Orient Abrasives Ltd,ORIENTABRA,"Metals - Diversified","338.635536","0","63.57960350788036","15.944233996883964","0","24814","0",,"0",,,"0","0.03384091501782116","0.03618212091020112","13.262644685019625","0","0","0.0025075393349337006","0","0",,,
Jindal Photo Ltd,JINDALPHOT,"Electronic Equipments","337.24246725","0.04219011951853702","72.76180343654511","14.343480602975573","0","17964","0",,"0.008890339417951818",,,"0","0.00009748179186350678","0.00009748179186350678","0.00009748179186350678","0","0","0.01684485363401397","0.04219011951853702","0","0.563551986942119","0","0"
Simplex Infrastructures Ltd,SIMPLEXINF,"Construction & Engineering","336.2854957","0","49.82281763483146","17.553444159738703","0","18693","0","0","8.835463493051272","0","0","0","-0.05395778507256027","0.01698201103830721","0.41763427146227644","0","0","8.835463493051272","-0.0032987521441896206","0",,,
Bharat Road Network Ltd,BRNL,"Roads","336.21975","0","53.7579511614056","5.9317534246575345","11.911137581893986","21189","0",,"0",,,"0","0.00020250148898153664","0.00020250148898153664","0.0002036926742108398","0.28231089934484815","0.28231089934484815","0.28231089934484815","0","0","0","0","0"
Faze Three Ltd,FAZE3Q,"Textiles","334.643421635","0.030840083885031788","51.47636004769933","7.618125745302027","0","7640","0","0.10305111229902546","0","0.07221102841399729","0","0","0","0","0","0.0010280027961676055","0","0.0010280027961676055","0.030840083885031788","0",,,
Hubtown Ltd,HUBTOWN,"Real Estate","333.85764789","0.05684815405592758","42.690882192089234","15.362699100695446","33.76329266752027","27906","0",,"0",,,"0.07827912035314735","-0.12021578733827143","0.016533795271386875","3.6635651204341806","-1.6534468941741274","0.0668872171751404","0.2020144915842143","-1.1736313709641308","0","0.8749548073742047","0","0"
Vintage Coffee and Beverages Ltd,VINCOFE,,"333.65486494","0","72.22249481761146","1.5192585490733233","0","1495","0",,"0",,,"0","0","0","0","0","0","0","0","0","-0.6557465542705179","-0.6557465542705179","0"
Ashima Ltd,ASHIMASYN,"Textiles","333.48853571999996","0","73.48574438125816","9.185117831372269","0","25336","0",,"0.0017217983183748886",,,"0","0","0","0.3177500533000931","0.00010435141323484188","0.00010435141323484188","0.002055201083660208","0","0",,,
Prime Securities Ltd,PRIMESECU,"Investment Banking & Brokerage","333.3432465","0","0","18.142647842406063","0","19106","-0.0003579190564249532","-0.22903662565651872","0.032645040896545824","-0.22903662565651872","0","0.010050905860648052","0.38686440613736117","-0.03608147743684409","4.859945711924778","0.15375423570213975","0.15710698442318347","0.20027104800782852","0","-0.0007141404563133225",,,
South West Pinnacle Exploration Ltd,SOUTHWEST,"Mining - Diversified","332.73612","0","74.68318137507885","4.527660703021962","0","2639","0",,"0",,,"0","0","0","0.09311385400539021","0","0","0","0","0",,,
Chembond Chemicals Ltd,CHEMBOND,"Specialty Chemicals","331.02960912","1.206302244568235","67.48684293495202","22.80955018214958","0","11086","0","1.2682209066313868","0","0","0","0","-0.11736809919597202","0.005435636119630938","0.5721769194710881","0","0","0.8344556571066889","1.206302244568235","0","-0.4139411648531024","0.6692301652076458","0"
V2 Retail Ltd,V2RETAIL,"Retail - Apparel","330.48156701","0","53.56257626454662","15.279155829127403","0","19744","0",,"1.5337775736964545",,,"0","0.02281811681125223","0.06885854544290293","6.466189625442372","0","0","1.5337775736964545","0","0",,,
Kilpest India Ltd,KILPEST,"Fertilizers & Agro Chemicals","330.431481","0","38.429802479988275","29.199331388766797","0","15415","0",,"0",,,"0","0","0","1.6370719622807366","-0.08080606278552496","-0.08080606278552496","0","0","0",,,
PPAP Automotive Ltd,PPAP,"Auto Parts","330.4","0","64.87069285714286","16.74475","0","17967","0",,"0",,,"0","-0.07124285714285783","0.04237857142857049","5.782335714285714","0","0","0","0","0",,,
Coastal Corporation Ltd,COASTCORP,"Packaged Foods & Meats","329.561595","0","41.0870729263827","30.935260994230834","0","12885","0",,"0",,,"0","-0.055402977856081836","-0.29797561059868016","1.6740681245034028","0","0","0","0","0","-0.3829325605488645","-0.4112676651787611","0"
Race Eco Chain Ltd,RACE,,"328.644","0","44.790715789729916","13.670111123282336","0","592","0",,"0",,,"0","0","0","0","-1.8256837185525978","-1.8256837185525978","0","0","0",,,
Swiss Military Consumer Goods Ltd,SWISSMLTRY,,"328.31196664000004","-2.8193160653658182","63.85479165609497","13.61449082330044","0","27400","-0.00040693003476932295","44.39179180834969","0.00040693003476932295","0","0","0","-0.003814969075962403","-0.003814969075962403","0.003814969075962403","-0.00040693003476932295","-0.00040693003476932295","0.00040693003476932295","-2.8193160653658182","-0.00040693003476932295","-0.8508537090631298","0","0"
Inflame Appliances Ltd,INFLAME,"Housewares","327.89835","0","43.769662152920255","19.32704144439885","0","911","0",,"0",,,"0","0","0","0","0","0","0","-4.350638598959442","0","0.6015037593984962","0","0"
Revathi Equipment Ltd,REVATHI,"Heavy Machinery","327.871541415","0","72.57979688569367","20.595361570136777","0","5458","0",,"0",,,"0","0.031040681225572173","0.031040681225572173","0.031040681225572173","0","0","0.0032605757589886735","0","0",,,
Macpower CNC Machines Ltd,MACPOWER,"Industrial Machinery","327.0359904","0","73.11079590890189","10.664973371077632","0","6449","0",,"0",,,"0","-0.7888718293190031","-0.7888718293190031","6.128250647730544","-0.9304429357387325","-0.9304429357387325","3.179007532866328","0.022280731215801097","0","0","0","0"
GeeCee Ventures Ltd,GEECEE,"Real Estate","326.64120698","0","67.71291842965258","11.521978885629208","0","8845","0",,"0",,,"0","0.027353070614103695","0.027353070614103695","0.027353070614103695","0","0","0","0","0",,,
Shri Dinesh Mills Ltd,SHRIDINE,"Textiles","324.5874","0","49.78718283206995","22.778668359824035","0","7470","0",,"0.00017855287182653518",,,"0","0","0","0","0","0","0.06463613960120573","0","0",,,
Indo Thai Securities Ltd,INDOTHAI,"Investment Banking & Brokerage","323.9","0","72.17896999999999","14.64237","0","4236","0",,"0",,,"0","0","0","0","0","0","0","0","0",,,
Vikas Ecotech Ltd,VIKASECO,"Specialty Chemicals","323.84540145","0.00028799761351194775","9.285886030103946","59.83809482956309","0.0008937296716581085","257576","0",,"0",,,"0","-0.02960235527801114","0.0006726883275440798","1.0803035863352304","-0.000006195944629137516","9.782087441608488e-9","0.0003154031313367723","-0.1824168182197674","0","1.4216185009964655","-0.2850839939423776","0"
Albert David Ltd,ALBERTDAVD,"Pharmaceuticals","323.19658405999996","0","61.99144163070892","26.045239297570316","0","10381","0",,"0.014017474885065467",,,"2.9537973514682077","-0.14183932399325627","-0.02426775339476961","0.6123709121976912","-0.20013449767152247","-0.20013449767152247","2.9774518403367556","0.0350436872126636","0",,,
GKW Ltd,GKWLIMITED,"Logistics","322.191","0","75","6.196748512528282","0","23404","-0.02678287102991672",,"1.6980977122265988",,,"0","0","-0.02495600435766354","3.0728567837090424","0","0.024956004357663764","1.8313919383222996","0","-0.02678287102991672",,,
