Name,Ticker,"Sub-Sector","Market Cap","Working Capital Turnover Ratio","Current Ratio","Net Income / Liabilities","Long Term Debt to Equity","Inventory Turnover Ratio","Earning Power","Debt to Equity","Days of Sales Outstanding","Days Payable Outstanding","Days of Inventory Outstanding","Cash Conversion Cycle","Asset Turnover Ratio","Quick Ratio","Interest Coverage Ratio"
Orient Cement Ltd,ORIENTCEM,"Cement","2853.8218268","-25.855225633283013","0.6435281526844641","23.415554033499113","9.953914633906505","5.551952960940782","17.187995350311752","20.688592724674354","14.062007292876467","80.88285725812958","65.74263192931492","16.0383904405","1.1287527166400269","0.3661335394494323","8.855142912696873"
Bombay Super Hybrid Seeds Ltd,BSHSL,"Seeds","2844.8496608","6.802661530379968","1.5918799646954986","18.041237113402033","0.20258293238794198","1.9290454313425218","13.225509263998344","99.9746771334515","22.181853281853282","14.95479403722325","189.21275469700979","144.9728282088","2.2800633840014086","0.3622241835834068","6.799999999999991"
Mirza International Ltd,MIRZAINT,"Footwear","2839.2216","5.034115871426651","2.0187770451267255","17.038668034023065","1.9941819904963736","2.1601151030781676","12.68845015778858","10.234168301062248","25.479075511015857","64.37773477762003","168.97247719803192","143.4141436672","1.2994780918141808","0.6641510405934474","6.691252779836922"
Kaveri Seed Company Ltd,KSCL,"Seeds","2825.25329785","1.0668199848088444","2.7338155646832174","35.69124811019652","0.04757967645820008","0.6426867910251126","11.87252311756935","0.0850194218679313","39.051455609833276","225.67410592267098","567.9282740785906","362.51556894","0.5270025900390329","1.3514230671367817","1714.5384615384614"
Meghmani Organics Ltd,MOL,"Commodity Chemicals","2801.271034165","6.643192848020433","1.3884701607915892","22.864074388421134","14.474635457161952","3.5723866266187403","14.94847387591552","34.059008879977085","66.91032793629677","98.456767321465","102.1725916451188","82.6381033515","1.0900864462723319","0.7706304112554113","44.44208289054199"
Titagarh Wagons Ltd,TWL,"Rail","2791.387072705","5.348027085089603","1.1856834924319588",,"65.56526488257782","2.8602890726055903","4.592351835101686","109.20499608196994","113.79767673634593","120.09831140333628","127.60947957875528","234.401802311","0.767210876392221","0.7878500761936346","1.3100642398286924"
Butterfly Gandhimathi Appliances Ltd,BUTTERFLY,"Home Electronics & Appliances","2776.4260770349997","15.61491357259127","1.2496703779665983","5.694302165389127","2.191396110803796","3.386485022060531","7.430997876857766","22.684141100378703","30.281983439895157","85.14441904761904","107.78137142857143","60.9305121405","2.000675340152945","0.4816876648110167","2.8020378457059736"
Man Infraconstruction Ltd,MANINFRA,"Construction & Engineering","2745.396744975","1.3732258939842619","3.5424871117817167","27.500603780300242","40.58443304402069","0.5659575467267774","25.671424410136908","59.93503909484938","36.04655658270043","138.75088163299174","644.9246981703523","494.6474992214","0.7337462373725434","2.413303156041745","7.133721871458637"
Fineotex Chemical Ltd,FCL,"Specialty Chemicals","2729.948553","2.672219640367498","3.40531805494344","78.71308317877008","0","5.085125650894272","21.859259477451456","0.7089829250185599","94.5142474916388","77.68498731133967","71.77797070477718","92.4841354098","1.232583065380493","2.5298956956074625","80.66304347826082"
Eveready Industries India Ltd,EVEREADY,"Batteries","2726.1356863","-35.46428571428578","0.9443155985212062","7.1607982124971326","70.11997517754948","2.9777640645891186","10.27465096218359","136.35454733503414","10.69577204364981","86.18209637755244","122.57519134591473","67.6352964506","1.235597395113543","0.39155893361500843","2.007908428720086"
TVS Srichakra Ltd,TVSSRICHAK,"Tires & Rubber","2719.82244525","11.982508391244739","1.3113108561835478","3.1305136865453393","37.44706282393429","2.7959823014565774","3.962985570646181","62.82290389390925","34.920137217614986","78.41816638174005","130.54446010257357","97.0298701443","1.2732442193991087","0.3635049431076291","2.720104742507999"
Voltamp Transformers Ltd,VOLTAMP,"Heavy Electrical Equipments","2719.4312704","3.3654299683635323","4.796946130500759","111.54685925428296","0","3.904657241297374","16.39606871272016","0","56.32864309154303","2.4349621943983815","93.47811534892213","130.6968249756","1.1835698463592503","2.811267071320182","217.5000000000002"
Gabriel India Ltd,GABRIEL,"Auto Parts","2705.5336099","6.905805695878175","1.6617946040991263","15.267852574488733","1.448916247163463","8.982974954485067","9.66144659340333","1.6823599989566758","51.20952352681753","87.81764725215133","40.63241875318386","11.7670944733","1.8505387229167156","1.2771947176584793","30.615925058547962"
PSP Projects Ltd,PSPPROJECT,"Construction & Engineering","2701.08","7.11869997184345","1.454028687798831","28.566531255892052","2.502329102131127","5.794107330761136","19.529743303132143","14.507394899266332","55.4322429906542","191.0142361321307","62.995036019129486","48.917162961","1.5649997789273555","1.3090844696298918","9.365798414496032"
Navneet Education Ltd,NAVNETEDUL,"Publishing","2696.4611175200002","2.3588872620790635","2.8271232306411322","41.18662690315489","1.1836085140242694","1.2585940059420926","14.891801049888583","13.440421722697435","64.44303755565487","48.5882579973432","290.00614835026755","282.0110439194","0.9649428224621476","1.1979600333055787","26.97127222982215"
Venky's (India) Ltd,VENKEYS,"Packaged Foods & Meats","2692.0899096","8.065116025413792","1.9889301194299793","23.615828926058104","0.739892539416895","18.200998038680204","12.538658337357568","15.896479104441758","42.316283037835454","38.04500094118546","20.0538453564092","47.3201023947","2.3749220462556777","1.7010508590850977","13.883390216154723"
Indo Count Industries Ltd,ICIL,"Textiles","2686.6071221","3.763232445596967","1.5106107435864913","21.44425498818391","6.02500423853867","1.7087252530681718","16.34201189958272","82.84867475024018","61.79737143010431","45.76373233898661","213.60953104930667","243.339074894","1.0728391530908301","0.7976382000120159","11.26266891891892"
Tasty Bite Eatables Ltd,TASTYBITE,"Packaged Foods & Meats","2683.15073","5.7974588376813765","1.5060138270669572","4.830329978937522","47.00709089234736","3.8248175182481754","5.2805050716059725","63.54176259324062","51.494384790953426","81.61066774616393","95.42938931297711","109.5237491946","0.877928820274609","0.8776399280234872","2.744270205066347"
Sula Vineyards Ltd,SULA,"Alcoholic Beverages","2682.9931050200003","6.3041393049509376","1.2770731371062245","14.352170442346313","13.740322825481961","0.6518174989385676","12.18904488827367","60.69675656529879","99.54195926966291","240.45595751077263","559.9726926545745",,"0.5657678656566191","0.717825877162749","4.034031413612563"
SBI-ETF Gold,SETFGOLD,"Gold","2644.090741",,,,,,,,,,,,,,
Sudarshan Chemical Industries Ltd,SUDARSCHEM,"Diversified Chemicals","2629.59709125","14.05825180841911","1.1330895004560113","8.507323969473635","44.63687754293736","3.1361260293591124","8.205671205607668","98.72658097192716","81.52396398601876","121.6563482640293","116.38562882455018","92.7668546168","1.0117071850698418","0.6009383491448612","8.568774878372396"
Tata Metaliks Ltd,TATAMETALI,"Iron & Steel","2605.6174125","5.6795623926062255","1.777427252263354","28.819545586950206","9.19443770611105","3.89779819205724","15.503641680749544","9.7281137110151","29.92453482085635","83.84495338467775","93.64261103711853","74.4547847538","1.326530515317027","0.9930333054008313","14.282745098039223"
Goodyear India Ltd,GOODYEAR,"Tires & Rubber","2604.5546379049997","5.7259390354656166","1.5734813847158722","15.824848503491316","1.3849446721598142","9.220983787767134","10.44461212738367","2.3306240644628793","38.694848081858076","82.75607374404362","39.583628862271866","-3.0764230437","1.7846429647156166","1.0819562377531027","34.60436893203879"
Optiemus Infracom Ltd,OPTIEMUS,"Technology Hardware","2602.760745165","2.863736387744738","1.6943532349812698",,"5.993384517342882","67.67396226415094","1.7255996326256577","13.10958031135253","145.78353430271508","94.75883258241514","5.3935071597448365","156.6368879548","0.9582011780697778","1.6638301808259721","1.919449901768163"
GRM Overseas Ltd,GRMOVER,"Agro Products","2590.2","8.718719761816155","1.369721846207589","18.206498132221345","0.21302348099733723","6.310768220617202","18.985292133315333","163.81021544420238","102.3072539612075","23.661029205206372","57.83764943347934","143.9563413317","2.165395742635573","0.943212086808436","9.740769230769226"
Mrs. Bectors Food Specialities Ltd,BECTORFOOD,"FMCG - Foods","2588.85111811","6.882045603958342","2.054814925150815","22.568923295678974","20.024308072838927","8.85271775204661","11.507145230973748","28.95432641050791","26.965127854478173","38.13169601946116","41.23027642168053","33.3461626994","1.4173287822536393","1.468831459000521","11.26016260162602"
Jai Corp Ltd,JAICORPLTD,"Textiles","2586.62419795","1.8031406792744114","13.8012636415853","146.2437395659432","0","2.3514482060795143","4.577972310011503","0","30.461833286511222","3.9789149065872986","155.2234912324739","218.862335534","0.4896262842283496","7.253302699597934","19.61473087818696"
Nippon India ETF Liquid BeES,LIQUIDBEES,"Debt","2580.8388",,,,,,,,,,,,,,
Jaiprakash Associates Ltd,JPASSOCIAT,"Conglomerates","2577.325422","0.8811615286945595","1.6182126676872408",,"35345.180584311136","0.2158350684116597",,"43931.26293995873","126.57956316687293","270.1764569085804","1691.1060963635425","1136.1438356446","0.20268459979401382","0.6305640191721205","-0.3908904743648482"
Steel Strips Wheels Ltd,SSWL,"Auto Parts","2565.251348","-186.72484975176278","1.0026719717653325","11.742248892698939","29.33791393511514","4.029559148906399","14.396707124323072","81.7259203227433","33.1709525382174","84.86839363844712","90.58062842905757","51.1134490499","1.4071476253020185","0.46412399280815064","4.553266214001401"
Shanthi Gears Ltd,SHANTIGEAR,"Auto Parts","2557.70653902","2.423470102226579","2.987742338961851","52.56188118811882","0","2.401349546636677","17.305434910200727","0","63.05667109672945","105.53418803418803","151.99786324786325","121.978946876","1.0391185565462788","2.185616010006254","245.70833333333337"
Welspun Enterprises Ltd,WELENT,"Construction & Engineering","2538.4632228","7.6712268743914285","1.059618164919709","3.0456679220582554","128.69335920078493","2.781344410876133","5.219340704132063","140.83712425296582","31.52722333991255","1640.0220638153428","131.2315003394433","130.2327405298","0.29531925899825323","1.0285924510765736","2.1956133457169393"
Newgen Software Technologies Ltd,NEWGEN,"Software Services","2532.61272674","1.7136168635135849","3.1252931323283084","56.33662686976809","2.3699778161202856",,"18.763600754388513","3.4286418535863934","116.74205991073967","3664.0836012861737","0","159.7051334345","0.7994959104499739","3.1252931323283084","59.29512893982809"
PG Electroplast Ltd,PGEL,"Electronic Equipments","2517.15284956","39.505216622458114","1.109000509943906","4.9426744861837495","59.29554915145693","4.912094271134726","6.690792795825612","127.64008965738071","58.91413237124109","86.43409835714439","74.30639150084606","63.9640327855","1.3544194054915941","0.5865083412253222","3.1799999999999966"
Bajaj Consumer Care Ltd,BAJAJCON,"FMCG - Personal Products","2514.557826625","1.5196658257165312","6.32213288192975","139.25463799047782","0","7.545980450827848","22.276021257179675","0","8.260777269758327","56.02172993549752","48.37012266046315","6.5489161683","1.0066242582638854","5.838933559035125","205.4356435643565"
Kirloskar Brothers Ltd,KIRLOSBROS,"Industrial Machinery","2514.0865971599997","6.2251903783391755","1.405664823208172","5.5603361899260975","11.920035931289881","2.775393947174171","5.87341701747495","33.56948552155455","58.662865769596706","121.04024410691676","131.5128615783114","109.933431691","1.1053199195171026","0.9596864734500394","5.048102778607713"
Camlin Fine Sciences Ltd,CAMLINFINE,"Specialty Chemicals","2513.259936","4.696827873114924","1.5011087591976617","5.922535692328702","52.8925835882153","2.5936079668818572","7.530492404136793","84.3868454761718","72.03289346213464","87.20954113694457","140.73059793952518","141.4771654353","0.885191877737282","0.8780868864025805","3.3034313725490176"
PTC India Ltd,PTC,"Power Trading & Consultancy","2502.750354055","5.524732351218042","1.4000781683911714","3.523240467983449","109.92923745791506",,"7.555496317011157","177.15111419729027","144.60943484419516","98.80635659522788","0","117.0303853044","0.8325441401139585","1.4000781683911714","1.9832853634707295"
Paushak Ltd,PAUSHAKLTD,"Specialty Chemicals","2492.1511486900004","2.1532699909841178","3.831543872639763","61.72272354388839","0","2.64632285627098","13.73495948268805","0.03927215604136667","85.40727261015203","124.33233394833948","137.92723708487085","99.631673487","0.4465539063398918","3.1288411699370604","838.9999999999997"
Choice International Ltd,CHOICEIN,"Investment Banking & Brokerage","2472.8732","1.0741088532471925","1.647240566948596","9.474540598857478","8.892405063291138",,"7.542434517163321","53.27896786757546","100.6634669184501",,,"589.2681826516","0.3507011938998891","1.601475302205229",
Uniparts India Ltd,UNIPARTS,"Industrial Machinery","2470.39624413","3.5110876602541254","2.393780608924963","46.52425578831314","4.125561846944136","1.362562358839443","22.42471661386971","23.04739945128714","53.630426306212634","59.727454051986385","267.87764804459096",,"1.2630844525614848","0.8224939210246923","41.23157894736843"
Siyaram Silk Mills Ltd,SIYSIL,"Textiles","2465.8349088","4.352454049686932","2.1150118177678516","37.350583845781834","4.71851645645517","3.273060661625422","20.398572278405723","23.846335039294203","60.85309449781119","65.8715611197022","111.51641773077887","126.5011150796","1.424256444150694","1.2368324045362882","17.07858328721639"
Shilpa Medicare Ltd,SHILPAMED,"Pharmaceuticals","2451.7196090099997","4.065747134433757","1.4507636458776205","5.699199518959755","19.586006603575647","1.3173134150696348","4.988002086593638","37.71326346941705","94.28708631369999","120.51917907244673","277.0790882598775","319.7132835637","0.4243955932228008","0.8698695097622398","3.4838474617439896"
Ashoka Buildcon Ltd,ASHOKA,"Construction & Engineering","2450.71368441","15.190427662789489","1.387245394925096","5.640823518501343","183.47195617313608","3.4297251266086923","12.567097113842273","226.6592623559435","46.720502119797466","187.91001262842184","106.42252265880897","161.1055652563","0.4377929640356211","1.257210739442217","1.9287173100871728"
